Latitude (decimal degrees):	52.546
Longitude (decimal degrees):	11.399
Elevation (m):	41
Radiation database:	PVGIS-SARAH2


Slope: 10 deg. 
Azimuth: 99 deg. 
Nominal power of the PV system (c-Si) (kWp):	1000.0
System losses (%):	14.0
time,P,G(i),H_sun,T2m,WS10m,Int
20201022:0911,34850.0,57.64,22.42,16.89,3.45,0.0
20201022:1011,148190.0,195.06,25.66,17.87,3.79,0.0
20201022:1111,165200.0,215.57,26.41,18.51,3.86,0.0
20201022:1211,138520.0,183.9,24.59,18.96,4.21,0.0
20201022:1311,224300.0,290.03,20.4,19.18,4.0,0.0
20201022:1411,183530.0,245.63,14.3,17.91,3.79,0.0
20201022:1511,40450.0,68.36,6.8,17.78,2.9,0.0
20201022:1611,0.0,0.0,0.0,16.88,2.97,0.0
20201022:1711,0.0,0.0,0.0,16.22,3.17,0.0
20201022:1811,0.0,0.0,0.0,15.91,3.1,0.0
20201022:1911,0.0,0.0,0.0,15.23,3.1,0.0
20201022:2011,0.0,0.0,0.0,14.96,3.24,0.0
20201022:2111,0.0,0.0,0.0,14.77,3.31,0.0
20201022:2211,0.0,0.0,0.0,14.5,3.31,0.0
20201022:2311,0.0,0.0,0.0,14.36,3.24,0.0
20201023:0011,0.0,0.0,0.0,14.33,3.17,0.0
20201023:0111,0.0,0.0,0.0,14.19,2.97,0.0
20201023:0211,0.0,0.0,0.0,13.87,2.76,0.0
20201023:0311,0.0,0.0,0.0,13.4,2.55,0.0
20201023:0411,0.0,0.0,0.0,12.94,2.34,0.0
20201023:0511,0.0,0.0,0.0,12.38,2.14,0.0
20201023:0611,0.0,0.0,0.0,12.03,2.0,0.0
20201023:0711,38560.0,61.88,9.81,11.84,1.38,0.0
20201023:0811,27650.0,47.71,16.76,13.05,0.97,0.0
20201023:0911,115360.0,154.96,22.09,14.68,1.59,0.0
20201023:1011,119270.0,159.3,25.32,15.72,2.34,0.0
20201023:1111,61450.0,90.44,26.06,16.07,2.21,0.0
20201023:1211,28780.0,49.69,24.23,15.91,1.52,0.0
20201023:1311,12050.0,26.83,20.06,15.55,0.83,0.0
20201023:1411,13440.0,28.82,13.98,15.21,0.21,0.0
20201023:1511,3350.0,12.92,6.49,14.79,1.03,0.0
20201023:1611,0.0,0.0,0.0,14.25,1.24,0.0
20201023:1711,0.0,0.0,0.0,13.68,1.31,0.0
20201023:1811,0.0,0.0,0.0,13.43,1.03,0.0
20201023:1911,0.0,0.0,0.0,11.97,1.38,0.0
20201023:2011,0.0,0.0,0.0,11.4,1.45,0.0
20201023:2111,0.0,0.0,0.0,10.96,1.72,0.0
20201023:2211,0.0,0.0,0.0,10.72,1.93,0.0
20201023:2311,0.0,0.0,0.0,10.8,2.0,0.0
20201024:0011,0.0,0.0,0.0,10.99,2.14,0.0
20201024:0111,0.0,0.0,0.0,11.31,2.55,0.0
20201024:0211,0.0,0.0,0.0,11.45,2.69,0.0
20201024:0311,0.0,0.0,0.0,11.42,2.76,0.0
20201024:0411,0.0,0.0,0.0,11.32,3.17,0.0
20201024:0511,0.0,0.0,0.0,11.22,3.38,0.0
20201024:0611,0.0,0.0,0.0,11.49,3.66,0.0
20201024:0711,25750.0,47.38,9.52,12.15,3.38,0.0
20201024:0811,99050.0,145.55,16.45,12.56,3.59,0.0
20201024:0911,166900.0,220.91,21.77,13.51,4.48,0.0
20201024:1011,43340.0,67.58,24.97,14.25,4.76,0.0
20201024:1111,42350.0,66.59,25.71,15.11,4.9,0.0
20201024:1211,229240.0,289.13,23.89,15.57,4.69,0.0
20201024:1311,88120.0,122.03,19.72,15.61,4.21,0.0
20201024:1411,117430.0,160.14,13.66,15.4,3.66,0.0
20201024:1511,9420.0,22.86,6.18,14.91,3.03,0.0
20201024:1611,0.0,0.0,0.0,14.34,2.97,0.0
20201024:1711,0.0,0.0,0.0,13.87,2.97,0.0
20201024:1811,0.0,0.0,0.0,13.99,3.1,0.0
20201024:1911,0.0,0.0,0.0,14.4,3.45,0.0
20201024:2011,0.0,0.0,0.0,14.32,3.66,0.0
20201024:2111,0.0,0.0,0.0,14.21,3.79,0.0
20201024:2211,0.0,0.0,0.0,14.17,3.86,0.0
20201024:2311,0.0,0.0,0.0,14.2,3.93,0.0
20201025:0011,0.0,0.0,0.0,13.89,3.72,0.0
20201025:0111,0.0,0.0,0.0,13.4,3.59,0.0
20201025:0211,0.0,0.0,0.0,12.94,3.59,0.0
20201025:0311,0.0,0.0,0.0,12.66,3.59,0.0
20201025:0411,0.0,0.0,0.0,12.4,3.59,0.0
20201025:0511,0.0,0.0,0.0,12.21,3.59,0.0
20201025:0611,0.0,0.0,0.0,12.13,3.59,0.0
20201025:0711,36550.0,58.87,9.23,12.13,3.79,0.0
20201025:0811,59310.0,86.88,16.15,13.13,3.52,0.0
20201025:0911,141310.0,187.16,21.44,14.45,4.0,0.0
20201025:1011,113120.0,151.52,24.63,15.7,4.34,0.0
20201025:1111,101300.0,138.1,25.36,16.71,4.34,0.0
20201025:1211,259900.0,330.22,23.54,17.3,4.14,0.0
20201025:1311,188860.0,245.43,19.39,17.33,3.52,0.0
20201025:1411,115770.0,159.74,13.34,16.97,3.45,0.0
20201025:1511,21770.0,41.73,5.88,16.43,3.24,0.0
20201025:1611,0.0,0.0,0.0,15.63,2.97,0.0
20201025:1711,0.0,0.0,0.0,14.97,2.9,0.0
20201025:1811,0.0,0.0,0.0,14.45,3.1,0.0
20201025:1911,0.0,0.0,0.0,13.06,2.9,0.0
20201025:2011,0.0,0.0,0.0,12.84,2.69,0.0
20201025:2111,0.0,0.0,0.0,12.65,2.34,0.0
20201025:2211,0.0,0.0,0.0,12.43,2.07,0.0
20201025:2311,0.0,0.0,0.0,12.28,2.0,0.0
20201026:0011,0.0,0.0,0.0,11.94,2.0,0.0
20201026:0111,0.0,0.0,0.0,11.46,2.14,0.0
20201026:0211,0.0,0.0,0.0,11.0,2.21,0.0
20201026:0311,0.0,0.0,0.0,10.71,2.14,0.0
20201026:0411,0.0,0.0,0.0,10.43,2.14,0.0
20201026:0511,0.0,0.0,0.0,10.38,2.21,0.0
20201026:0611,0.0,0.0,0.0,10.46,2.07,0.0
20201026:0711,4540.0,14.83,8.95,10.82,2.07,0.0
20201026:0811,52080.0,77.52,15.84,11.22,1.72,0.0
20201026:0911,45370.0,69.57,21.12,11.76,1.31,0.0
20201026:1011,23970.0,42.74,24.29,12.11,1.52,0.0
20201026:1111,31740.0,52.67,25.02,11.88,1.52,0.0
20201026:1211,71860.0,101.37,23.2,11.91,1.45,0.0
20201026:1311,35620.0,57.64,19.06,12.29,1.52,0.0
20201026:1411,26280.0,45.72,13.02,12.03,1.93,0.0
20201026:1511,8280.0,20.87,5.58,11.61,1.86,0.0
20201026:1611,0.0,0.0,0.0,11.02,1.93,0.0
20201026:1711,0.0,0.0,0.0,10.42,2.14,0.0
20201026:1811,0.0,0.0,0.0,9.73,2.21,0.0
20201026:1911,0.0,0.0,0.0,9.42,2.14,0.0
20201026:2011,0.0,0.0,0.0,9.01,2.28,0.0
20201026:2111,0.0,0.0,0.0,8.78,2.55,0.0
20201026:2211,0.0,0.0,0.0,8.64,2.69,0.0
20201026:2311,0.0,0.0,0.0,8.52,2.83,0.0
20201027:0011,0.0,0.0,0.0,8.33,2.9,0.0
20201027:0111,0.0,0.0,0.0,8.16,2.97,0.0
20201027:0211,0.0,0.0,0.0,7.99,3.03,0.0
20201027:0311,0.0,0.0,0.0,7.77,2.97,0.0
20201027:0411,0.0,0.0,0.0,7.58,3.1,0.0
20201027:0511,0.0,0.0,0.0,7.41,3.03,0.0
20201027:0611,0.0,0.0,0.0,7.34,3.03,0.0
20201027:0711,29850.0,49.42,8.66,7.63,3.1,0.0
20201027:0811,80320.0,136.84,15.54,8.75,2.83,0.0
20201027:0911,164040.0,216.43,20.8,10.0,4.83,0.0
20201027:1011,178910.0,225.87,23.96,11.01,5.31,0.0
20201027:1111,278910.0,346.89,24.68,11.62,4.62,0.0
20201027:1211,82300.0,113.3,22.86,11.85,3.72,0.0
20201027:1311,135620.0,176.39,18.74,11.99,3.52,0.0
20201027:1411,17300.0,33.79,12.72,11.92,3.72,0.0
20201027:1511,7630.0,19.88,5.28,11.79,3.79,0.0
20201027:1611,0.0,0.0,0.0,11.27,3.86,0.0
20201027:1711,0.0,0.0,0.0,10.8,4.0,0.0
20201027:1811,0.0,0.0,0.0,10.52,4.0,0.0
20201027:1911,0.0,0.0,0.0,9.98,3.93,0.0
20201027:2011,0.0,0.0,0.0,9.6,4.0,0.0
20201027:2111,0.0,0.0,0.0,9.37,4.14,0.0
20201027:2211,0.0,0.0,0.0,9.29,4.21,0.0
20201027:2311,0.0,0.0,0.0,9.4,4.28,0.0
20201028:0011,0.0,0.0,0.0,9.61,4.34,0.0
20201028:0111,0.0,0.0,0.0,10.0,4.48,0.0
20201028:0211,0.0,0.0,0.0,10.27,4.48,0.0
20201028:0311,0.0,0.0,0.0,10.03,4.28,0.0
20201028:0411,0.0,0.0,0.0,9.74,3.93,0.0
20201028:0511,0.0,0.0,0.0,9.65,3.66,0.0
20201028:0611,0.0,0.0,0.0,9.96,3.45,0.0
20201028:0711,30950.0,51.39,8.38,10.78,3.72,0.0
20201028:0811,86220.0,134.5,15.24,11.18,3.52,0.0
20201028:0911,150380.0,199.58,20.48,12.09,3.1,0.0
20201028:1011,236270.0,305.29,23.62,12.68,3.38,0.0
20201028:1111,243070.0,305.88,24.34,13.27,3.72,0.0
20201028:1211,183450.0,233.28,22.53,13.6,3.86,0.0
20201028:1311,97320.0,132.16,18.42,13.82,4.07,0.0
20201028:1411,93720.0,130.81,12.41,13.88,3.72,0.0
20201028:1511,25370.0,48.36,4.99,13.26,3.52,0.0
20201028:1611,0.0,0.0,0.0,12.39,3.17,0.0
20201028:1711,0.0,0.0,0.0,11.67,2.9,0.0
20201028:1811,0.0,0.0,0.0,11.2,3.03,0.0
20201028:1911,0.0,0.0,0.0,10.77,3.1,0.0
20201028:2011,0.0,0.0,0.0,10.52,3.52,0.0
20201028:2111,0.0,0.0,0.0,10.61,3.86,0.0
20201028:2211,0.0,0.0,0.0,10.53,3.86,0.0
20201028:2311,0.0,0.0,0.0,10.53,4.0,0.0
20201029:0011,0.0,0.0,0.0,10.53,4.07,0.0
20201029:0111,0.0,0.0,0.0,10.55,4.28,0.0
20201029:0211,0.0,0.0,0.0,10.32,4.28,0.0
20201029:0311,0.0,0.0,0.0,10.2,4.34,0.0
20201029:0411,0.0,0.0,0.0,10.19,4.34,0.0
20201029:0511,0.0,0.0,0.0,9.75,4.34,0.0
20201029:0611,0.0,0.0,0.0,9.19,4.21,0.0
20201029:0711,27350.0,46.45,8.1,8.74,4.28,0.0
20201029:0811,64550.0,126.19,14.94,9.21,4.55,0.0
20201029:0911,27430.0,46.71,20.16,9.73,5.79,0.0
20201029:1011,87410.0,118.27,23.29,10.3,5.86,0.0
20201029:1111,53260.0,78.52,24.0,10.63,5.79,0.0
20201029:1211,48980.0,73.55,22.2,11.19,6.14,0.0
20201029:1311,38250.0,60.63,18.1,11.56,4.9,0.0
20201029:1411,33440.0,54.66,12.11,11.58,4.41,0.0
20201029:1511,40840.0,73.32,4.71,11.35,4.28,0.0
20201029:1611,0.0,0.0,0.0,10.74,4.0,0.0
20201029:1711,0.0,0.0,0.0,10.35,3.72,0.0
20201029:1811,0.0,0.0,0.0,9.98,3.45,0.0
20201029:1911,0.0,0.0,0.0,9.64,3.38,0.0
20201029:2011,0.0,0.0,0.0,9.39,3.24,0.0
20201029:2111,0.0,0.0,0.0,9.25,3.03,0.0
20201029:2211,0.0,0.0,0.0,9.15,2.83,0.0
20201029:2311,0.0,0.0,0.0,9.11,2.48,0.0
20201030:0011,0.0,0.0,0.0,8.83,2.62,0.0
20201030:0111,0.0,0.0,0.0,8.89,2.97,0.0
20201030:0211,0.0,0.0,0.0,9.25,3.1,0.0
20201030:0311,0.0,0.0,0.0,9.82,3.1,0.0
20201030:0411,0.0,0.0,0.0,10.49,3.31,0.0
20201030:0511,0.0,0.0,0.0,11.28,4.0,0.0
20201030:0611,0.0,0.0,0.0,11.93,4.55,0.0
20201030:0711,25340.0,44.48,7.82,12.13,4.28,0.0
20201030:0811,22450.0,40.75,14.64,12.48,4.55,0.0
20201030:0911,52680.0,78.52,19.85,12.69,4.48,0.0
20201030:1011,69290.0,98.39,22.97,12.87,4.48,0.0
20201030:1111,35570.0,57.64,23.67,13.02,4.76,0.0
20201030:1211,25420.0,44.72,21.88,13.1,5.03,0.0
20201030:1311,27720.0,47.71,17.79,13.1,5.03,0.0
20201030:1411,50080.0,76.12,11.81,13.22,4.83,0.0
20201030:1511,1350.0,8.94,4.43,13.24,4.69,0.0
20201030:1611,0.0,0.0,0.0,13.32,4.48,0.0
20201030:1711,0.0,0.0,0.0,13.41,4.34,0.0
20201030:1811,0.0,0.0,0.0,13.37,4.21,0.0
20201030:1911,0.0,0.0,0.0,13.26,4.34,0.0
20201030:2011,0.0,0.0,0.0,13.19,4.28,0.0
20201030:2111,0.0,0.0,0.0,13.17,4.07,0.0
20201030:2211,0.0,0.0,0.0,13.23,3.79,0.0
20201030:2311,0.0,0.0,0.0,13.23,3.59,0.0
20201031:0011,0.0,0.0,0.0,13.16,3.45,0.0
20201031:0111,0.0,0.0,0.0,13.04,3.24,0.0
20201031:0211,0.0,0.0,0.0,13.03,3.03,0.0
20201031:0311,0.0,0.0,0.0,13.04,2.76,0.0
20201031:0411,0.0,0.0,0.0,13.05,2.55,0.0
20201031:0511,0.0,0.0,0.0,13.05,2.55,0.0
20201031:0611,0.0,0.0,0.0,13.0,2.48,0.0
20201031:0711,19970.0,37.56,7.54,13.01,2.34,0.0
20201031:0811,61060.0,89.76,14.35,13.13,2.0,0.0
20201031:0911,55660.0,82.49,19.53,13.3,1.93,0.0
20201031:1011,92050.0,126.03,22.64,13.99,2.62,0.0
20201031:1111,125820.0,166.47,23.35,14.55,2.14,0.0
20201031:1211,185610.0,240.11,21.56,15.52,2.14,0.0
20201031:1311,150440.0,199.28,17.48,15.96,2.48,0.0
20201031:1411,57950.0,87.2,11.52,15.91,2.41,0.0
20201031:1511,8290.0,21.81,4.15,15.41,2.41,0.0
20201031:1611,0.0,0.0,0.0,14.7,2.76,0.0
20201031:1711,0.0,0.0,0.0,14.18,3.24,0.0
20201031:1811,0.0,0.0,0.0,13.61,3.66,0.0
20201031:1911,0.0,0.0,0.0,12.88,3.38,0.0
20201031:2011,0.0,0.0,0.0,12.4,3.38,0.0
20201031:2111,0.0,0.0,0.0,11.92,3.31,0.0
20201031:2211,0.0,0.0,0.0,11.52,3.03,0.0
20201031:2311,0.0,0.0,0.0,11.16,2.83,0.0
20201101:0011,0.0,0.0,0.0,11.22,2.62,0.0
20201101:0111,0.0,0.0,0.0,11.45,2.55,0.0
20201101:0211,0.0,0.0,0.0,11.52,2.55,0.0
20201101:0311,0.0,0.0,0.0,11.32,2.55,0.0
20201101:0411,0.0,0.0,0.0,11.65,2.55,0.0
20201101:0511,0.0,0.0,0.0,11.89,2.41,0.0
20201101:0611,0.0,0.0,0.0,11.85,2.48,0.0
20201101:0711,24610.0,43.49,7.26,11.67,2.34,0.0
20201101:0811,42040.0,65.6,14.05,12.34,2.14,0.0
20201101:0911,45930.0,70.56,19.22,13.04,2.0,0.0
20201101:1011,172360.0,224.34,22.32,13.42,2.21,0.0
20201101:1111,209720.0,268.54,23.02,14.09,2.76,0.0
20201101:1211,206850.0,264.97,21.24,14.65,3.17,0.0
20201101:1311,89030.0,123.33,17.18,14.91,2.76,0.0
20201101:1411,94600.0,134.77,11.24,15.35,3.52,0.0
20201101:1511,2290.0,10.93,3.88,15.22,3.24,0.0
20201101:1611,0.0,0.0,0.0,15.03,3.38,0.0
20201101:1711,0.0,0.0,0.0,15.11,3.72,0.0
20201101:1811,0.0,0.0,0.0,15.22,3.79,0.0
20201101:1911,0.0,0.0,0.0,15.29,3.93,0.0
20201101:2011,0.0,0.0,0.0,15.62,3.93,0.0
20201101:2111,0.0,0.0,0.0,15.82,3.86,0.0
20201101:2211,0.0,0.0,0.0,15.93,3.79,0.0
20201101:2311,0.0,0.0,0.0,15.94,3.79,0.0
20201102:0011,0.0,0.0,0.0,15.95,3.86,0.0
20201102:0111,0.0,0.0,0.0,15.52,4.0,0.0
20201102:0211,0.0,0.0,0.0,15.46,3.93,0.0
20201102:0311,0.0,0.0,0.0,15.59,3.93,0.0
20201102:0411,0.0,0.0,0.0,15.76,4.07,0.0
20201102:0511,0.0,0.0,0.0,15.99,4.21,0.0
20201102:0611,0.0,0.0,0.0,16.35,4.34,0.0
20201102:0711,24010.0,43.49,6.99,16.61,4.41,0.0
20201102:0811,71680.0,109.01,13.76,17.13,4.55,0.0
20201102:0911,81270.0,115.14,18.92,17.68,4.9,0.0
20201102:1011,90120.0,125.82,22.01,18.44,4.97,0.0
20201102:1111,82780.0,117.28,22.7,19.21,4.83,0.0
20201102:1211,119760.0,162.27,20.93,19.49,4.83,0.0
20201102:1311,206550.0,274.96,16.88,19.55,5.17,0.0
20201102:1411,114510.0,164.89,10.95,19.44,4.76,0.0
20201102:1511,5750.0,18.1,3.61,19.12,4.34,0.0
20201102:1611,0.0,0.0,0.0,18.96,4.34,0.0
20201102:1711,0.0,0.0,0.0,18.89,4.34,0.0
20201102:1811,0.0,0.0,0.0,18.79,4.28,0.0
20201102:1911,0.0,0.0,0.0,19.22,4.34,0.0
20201102:2011,0.0,0.0,0.0,19.08,4.48,0.0
20201102:2111,0.0,0.0,0.0,18.25,4.62,0.0
20201102:2211,0.0,0.0,0.0,16.33,5.24,0.0
20201102:2311,0.0,0.0,0.0,14.3,4.28,0.0
20201103:0011,0.0,0.0,0.0,13.5,4.0,0.0
20201103:0111,0.0,0.0,0.0,12.84,4.0,0.0
20201103:0211,0.0,0.0,0.0,12.16,4.0,0.0
20201103:0311,0.0,0.0,0.0,11.42,3.93,0.0
20201103:0411,0.0,0.0,0.0,10.87,3.93,0.0
20201103:0511,0.0,0.0,0.0,10.43,3.93,0.0
20201103:0611,0.0,0.0,0.0,10.02,3.79,0.0
20201103:0711,7000.0,18.78,6.71,10.12,3.66,0.0
20201103:0811,74800.0,114.0,13.47,10.59,3.1,0.0
20201103:0911,144950.0,212.9,18.61,11.2,3.93,0.0
20201103:1011,194840.0,251.93,21.69,11.69,3.86,0.0
20201103:1111,221190.0,280.29,22.39,11.94,3.45,0.0
20201103:1211,245090.0,310.77,20.62,12.16,3.1,0.0
20201103:1311,247110.0,320.99,16.59,12.2,2.76,0.0
20201103:1411,110170.0,154.31,10.68,12.08,2.34,0.0
20201103:1511,5460.0,17.26,3.35,11.69,1.72,0.0
20201103:1611,0.0,0.0,0.0,11.07,1.66,0.0
20201103:1711,0.0,0.0,0.0,10.56,1.86,0.0
20201103:1811,0.0,0.0,0.0,10.2,2.14,0.0
20201103:1911,0.0,0.0,0.0,9.49,2.34,0.0
20201103:2011,0.0,0.0,0.0,9.65,2.69,0.0
20201103:2111,0.0,0.0,0.0,10.03,3.38,0.0
20201103:2211,0.0,0.0,0.0,10.03,3.72,0.0
20201103:2311,0.0,0.0,0.0,9.58,3.66,0.0
20201104:0011,0.0,0.0,0.0,9.12,3.66,0.0
20201104:0111,0.0,0.0,0.0,8.58,3.52,0.0
20201104:0211,0.0,0.0,0.0,8.12,3.52,0.0
20201104:0311,0.0,0.0,0.0,7.65,3.52,0.0
20201104:0411,0.0,0.0,0.0,7.23,3.45,0.0
20201104:0511,0.0,0.0,0.0,6.87,3.31,0.0
20201104:0611,0.0,0.0,0.0,6.54,3.31,0.0
20201104:0711,20670.0,37.56,6.44,6.57,3.59,0.0
20201104:0811,54440.0,104.23,13.18,7.26,2.9,0.0
20201104:0911,139640.0,210.56,18.31,8.22,3.79,0.0
20201104:1011,222760.0,294.92,21.38,9.24,3.93,0.0
20201104:1111,244220.0,308.31,22.08,10.18,4.14,0.0
20201104:1211,275780.0,348.4,20.32,10.79,4.34,0.0
20201104:1311,164000.0,212.51,16.3,11.01,3.59,0.0
20201104:1411,152910.0,212.79,10.41,10.9,2.97,0.0
20201104:1511,3450.0,12.92,3.1,10.49,2.48,0.0
20201104:1611,0.0,0.0,0.0,9.57,2.21,0.0
20201104:1711,0.0,0.0,0.0,8.83,2.21,0.0
20201104:1811,0.0,0.0,0.0,8.04,2.34,0.0
20201104:1911,0.0,0.0,0.0,8.38,2.28,0.0
20201104:2011,0.0,0.0,0.0,8.26,2.41,0.0
20201104:2111,0.0,0.0,0.0,7.84,2.48,0.0
20201104:2211,0.0,0.0,0.0,7.34,2.62,0.0
20201104:2311,0.0,0.0,0.0,6.87,2.55,0.0
20201105:0011,0.0,0.0,0.0,6.5,2.55,0.0
20201105:0111,0.0,0.0,0.0,6.05,2.62,0.0
20201105:0211,0.0,0.0,0.0,5.68,2.55,0.0
20201105:0311,0.0,0.0,0.0,5.44,2.55,0.0
20201105:0411,0.0,0.0,0.0,5.17,2.62,0.0
20201105:0511,0.0,0.0,0.0,4.96,2.62,0.0
20201105:0611,0.0,0.0,0.0,4.78,2.62,0.0
20201105:0711,20140.0,36.57,6.17,4.28,2.55,0.0
20201105:0811,50360.0,98.52,12.9,5.29,2.28,0.0
20201105:0911,134540.0,201.61,18.01,6.86,2.83,0.0
20201105:1011,216310.0,287.84,21.08,8.3,3.24,0.0
20201105:1111,261130.0,332.94,21.77,9.46,3.52,0.0
20201105:1211,275930.0,350.48,20.02,10.16,3.59,0.0
20201105:1311,127800.0,167.78,16.01,10.3,3.59,0.0
20201105:1411,53210.0,79.84,10.14,10.17,3.38,0.0
20201105:1511,5680.0,17.67,2.85,9.55,2.69,0.0
20201105:1611,0.0,0.0,0.0,8.96,2.69,0.0
20201105:1711,0.0,0.0,0.0,8.55,2.76,0.0
20201105:1811,0.0,0.0,0.0,8.16,2.83,0.0
20201105:1911,0.0,0.0,0.0,8.0,2.9,0.0
20201105:2011,0.0,0.0,0.0,8.16,2.9,0.0
20201105:2111,0.0,0.0,0.0,8.29,2.9,0.0
20201105:2211,0.0,0.0,0.0,8.52,2.9,0.0
20201105:2311,0.0,0.0,0.0,8.65,2.97,0.0
20201106:0011,0.0,0.0,0.0,8.73,2.9,0.0
20201106:0111,0.0,0.0,0.0,8.75,2.83,0.0
20201106:0211,0.0,0.0,0.0,8.77,2.69,0.0
20201106:0311,0.0,0.0,0.0,8.74,2.55,0.0
20201106:0411,0.0,0.0,0.0,8.69,2.41,0.0
20201106:0511,0.0,0.0,0.0,8.55,2.34,0.0
20201106:0611,0.0,0.0,0.0,8.4,2.34,0.0
20201106:0711,16730.0,32.62,5.9,8.48,2.28,0.0
20201106:0811,40390.0,62.88,12.62,8.74,2.0,0.0
20201106:0911,38610.0,60.63,17.72,9.41,2.76,0.0
20201106:1011,57470.0,83.48,20.77,9.84,2.0,0.0
20201106:1111,40030.0,62.61,21.47,10.26,1.79,0.0
20201106:1211,35120.0,56.65,19.73,10.63,1.66,0.0
20201106:1311,29520.0,49.69,15.74,10.97,1.45,0.0
20201106:1411,14470.0,29.82,9.88,11.05,1.24,0.0
20201106:1511,0.0,1.99,2.6,10.79,0.83,0.0
20201106:1611,0.0,0.0,0.0,10.43,0.9,0.0
20201106:1711,0.0,0.0,0.0,9.99,0.97,0.0
20201106:1811,0.0,0.0,0.0,9.5,1.03,0.0
20201106:1911,0.0,0.0,0.0,9.1,1.03,0.0
20201106:2011,0.0,0.0,0.0,9.02,1.17,0.0
20201106:2111,0.0,0.0,0.0,8.77,1.52,0.0
20201106:2211,0.0,0.0,0.0,8.78,1.66,0.0
20201106:2311,0.0,0.0,0.0,8.42,1.86,0.0
20201107:0011,0.0,0.0,0.0,8.09,2.0,0.0
20201107:0111,0.0,0.0,0.0,7.68,2.14,0.0
20201107:0211,0.0,0.0,0.0,7.37,2.21,0.0
20201107:0311,0.0,0.0,0.0,6.86,2.34,0.0
20201107:0411,0.0,0.0,0.0,6.38,2.41,0.0
20201107:0511,0.0,0.0,0.0,6.08,2.48,0.0
20201107:0611,0.0,0.0,0.0,5.68,2.48,0.0
20201107:0711,18500.0,34.59,5.63,5.52,2.55,0.0
20201107:0811,50400.0,94.77,12.34,5.78,2.41,0.0
20201107:0911,128500.0,194.97,17.43,7.01,2.34,0.0
20201107:1011,208960.0,282.21,20.47,8.59,2.14,0.0
20201107:1111,260340.0,338.19,21.17,10.02,2.0,0.0
20201107:1211,270940.0,351.19,19.44,11.04,1.66,0.0
20201107:1311,231780.0,307.74,15.46,11.59,1.38,0.0
20201107:1411,131490.0,188.33,9.62,11.46,1.1,0.0
20201107:1511,1870.0,9.94,2.36,10.55,1.59,0.0
20201107:1611,0.0,0.0,0.0,9.16,1.86,0.0
20201107:1711,0.0,0.0,0.0,8.25,1.93,0.0
20201107:1811,0.0,0.0,0.0,7.6,1.86,0.0
20201107:1911,0.0,0.0,0.0,6.89,1.72,0.0
20201107:2011,0.0,0.0,0.0,6.46,1.59,0.0
20201107:2111,0.0,0.0,0.0,6.01,1.45,0.0
20201107:2211,0.0,0.0,0.0,5.39,1.03,0.0
20201107:2311,0.0,0.0,0.0,6.28,0.48,0.0
20201108:0011,0.0,0.0,0.0,6.35,0.34,0.0
20201108:0111,0.0,0.0,0.0,6.51,0.07,0.0
20201108:0211,0.0,0.0,0.0,6.62,0.21,0.0
20201108:0311,0.0,0.0,0.0,6.52,0.55,0.0
20201108:0411,0.0,0.0,0.0,5.52,0.9,0.0
20201108:0511,0.0,0.0,0.0,4.4,1.24,0.0
20201108:0611,0.0,0.0,0.0,3.94,1.38,0.0
20201108:0711,17160.0,32.62,5.37,3.71,1.52,0.0
20201108:0811,48280.0,89.71,12.06,4.97,0.48,0.0
20201108:0911,120080.0,184.71,17.14,7.42,0.69,0.0
20201108:1011,194380.0,265.31,20.18,9.49,0.97,0.0
20201108:1111,240030.0,315.04,20.88,10.84,1.1,0.0
20201108:1211,253640.0,331.78,19.15,11.69,1.17,0.0
20201108:1311,210790.0,281.06,15.19,12.0,1.52,0.0
20201108:1411,117700.0,170.52,9.37,11.66,1.52,0.0
20201108:1511,0.0,0.0,0.0,10.54,1.79,0.0
20201108:1611,0.0,0.0,0.0,9.21,2.0,0.0
20201108:1711,0.0,0.0,0.0,8.28,2.0,0.0
20201108:1811,0.0,0.0,0.0,7.53,2.0,0.0
20201108:1911,0.0,0.0,0.0,7.01,2.28,0.0
20201108:2011,0.0,0.0,0.0,6.58,2.21,0.0
20201108:2111,0.0,0.0,0.0,6.26,2.21,0.0
20201108:2211,0.0,0.0,0.0,5.85,2.21,0.0
20201108:2311,0.0,0.0,0.0,5.54,2.14,0.0
20201109:0011,0.0,0.0,0.0,5.3,2.07,0.0
20201109:0111,0.0,0.0,0.0,5.0,1.93,0.0
20201109:0211,0.0,0.0,0.0,4.85,1.93,0.0
20201109:0311,0.0,0.0,0.0,4.55,2.0,0.0
20201109:0411,0.0,0.0,0.0,4.3,2.14,0.0
20201109:0511,0.0,0.0,0.0,4.13,2.21,0.0
20201109:0611,0.0,0.0,0.0,3.92,2.21,0.0
20201109:0711,7910.0,19.77,5.1,4.09,2.07,0.0
20201109:0811,36230.0,56.65,11.78,4.69,2.83,0.0
20201109:0911,73230.0,100.53,16.85,5.48,2.55,0.0
20201109:1011,57610.0,82.49,19.89,6.46,2.41,0.0
20201109:1111,88890.0,119.14,20.59,7.42,2.41,0.0
20201109:1211,11860.0,25.84,18.88,8.14,2.41,0.0
20201109:1311,49480.0,73.55,14.93,8.55,2.34,0.0
20201109:1411,124870.0,179.08,9.13,8.46,2.28,0.0
20201109:1511,0.0,0.0,0.0,7.85,2.14,0.0
20201109:1611,0.0,0.0,0.0,6.94,2.21,0.0
20201109:1711,0.0,0.0,0.0,6.44,2.28,0.0
